place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJK5XH49A9rjsRz2H0PHbwB0k,Ashwa Fine Dine Bar & Kitchen,,,207,3.9,"Name: Restaurant Ashwa
Link: https://www.google.com/maps/search/Restaurant+Ashwa/@12.970118,77.495245?authuser=0&hl=en&entry=ttu
Reviews: 1591 reviews

Name: West View Bar and Restaurant
Link: https://www.google.com/maps/search/West+View+Bar+and+Restaurant/@12.9585823,77.526758?authuser=0&hl=en&entry=ttu
Reviews: 387 reviews

Name: Ashva Resto Hangouts - Pub, Bar & Resto near Gunjur - Dommasandra Road
Link: https://www.google.com/maps/search/Ashva+Resto+Hangouts+-+Pub%2C+Bar+%26+Resto+near+Gunjur+-+Dommasandra+Road/@12.8998099,77.74775609999999?authuser=0&hl=en&entry=ttu
Reviews: 211 reviews

Name: Savitha Bar and Restaurant
Link: https://www.google.com/maps/search/Savitha+Bar+and+Restaurant/@12.9797578,77.53843549999999?authuser=0&hl=en&entry=ttu
Reviews: 84 reviews

Name: Avva Kitchen
Link: https://www.google.com/maps/search/Avva+Kitchen/@12.9734205,77.51792139999999?authuser=0&hl=en&entry=ttu
Reviews: No Reviews reviews",,,,Ashwa Fine Dine Bar & Kitchen (Owner),https://www.google.com/maps/contrib/107702527395357020896,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqu6eM1f6cWYlzP-RB96csZxvCpf7OeGuMlJjJZlvZtuIFhTbFZvKyjL1BF7vVrIWuUIUXDcLS1bFoJBqSH3R_XVs2eELax3EoQKn60cECqEvT2Ii8jbUK1fXT1WE66AmJGw8Q=s1024,Restaurant,Restaurant,10 am-11:30 pm,,Open All Days,"RBR Arcade, 1&2, 1st B Cross, S.V.G. Nagar, Mudalapalya, Vijayanagar, Bengaluru, Karnataka 560072","service, environment, non veg, liquor, pepper, atmosphere",https://www.google.com/maps/place/Ashwa+Fine+Dine+Bar+%26+Kitchen/data=!4m7!3m6!1s0x3bae3dd0e3c7952b:0x4907f0763cf461cf!8m2!3d12.9713412!4d77.5249288!16s%2Fg%2F1q62bv_n_!19sChIJK5XH49A9rjsRz2H0PHbwB0k?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJ3XHBsGUVrjsRT7tIL1dTSQY,Gourmet Kitchen and Bar,"Buffet your way to Gourmet Kitchen & Bar. Be it a corporate outing or a family get together. You will love the selection of dishes from our multi cuisine buffet comprising Indian, tandoor, oriental varieties, plus delectable desserts.",,223,4.2,"Name: JW Kitchen
Link: https://www.google.com/maps/search/JW+Kitchen/@12.9720666,77.5948722?authuser=0&hl=en&entry=ttu
Reviews: 3706 reviews

Name: Kamat's Palate Korner
Link: https://www.google.com/maps/search/Kamat's+Palate+Korner/@12.9679603,77.5913356?authuser=0&hl=en&entry=ttu
Reviews: 1057 reviews

Name: The Market
Link: https://www.google.com/maps/search/The+Market/@12.9681906,77.6012736?authuser=0&hl=en&entry=ttu
Reviews: 452 reviews

Name: Mg's Fine Dining
Link: https://www.google.com/maps/search/Mg's+Fine+Dining/@12.9567543,77.5835771?authuser=0&hl=en&entry=ttu
Reviews: 240 reviews

Name: Gourmet Multicuisine Restaurant
Link: https://www.google.com/maps/search/Gourmet+Multicuisine+Restaurant/@12.821872200000001,77.6592194?authuser=0&hl=en&entry=ttu
Reviews: 34 reviews",https://thegourmetblr.com/,096861 11516,,Gourmet Kitchen and Bar (Owner),https://www.google.com/maps/contrib/111850937489424678224,https://lh3.googleusercontent.com/p/AF1QipM4os4_DvoWcEVj_bKburj0D5ry-k4NGoR8yVPB=s1024,North Indian restaurant,"North Indian restaurant, Buffet restaurant, Family restaurant",12 pm-3:30 am,,Open All Days,"Ground Floor at, Hotel Ramanashree #16, Raja Ram Mohan Roy Rd, Sampangi Rama Nagara, Bengaluru, Karnataka 560025","buffet, main course, starters, dessert, price, car, valet, mushroom pepper, call of duty, 30 minutes",https://www.google.com/maps/place/Gourmet+Kitchen+and+Bar/data=!4m7!3m6!1s0x3bae1565b0c171dd:0x64953572f48bb4f!8m2!3d12.966095!4d77.594896!16s%2Fg%2F11r4lsbnn9!19sChIJ3XHBsGUVrjsRT7tIL1dTSQY?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJFdhtTkU9rjsRPtyWVF-fXqU,Naveens' Kitchen Veg,,,172,4.2,"Name: NAVEEN FAST FOOD
Link: https://www.google.com/maps/search/NAVEEN+FAST+FOOD/@13.0257271,77.5304965?authuser=0&hl=en&entry=ttu
Reviews: 9 reviews

Name: Naveen's Kitchen
Link: https://www.google.com/maps/search/Naveen's+Kitchen/@12.956658899999999,77.6173313?authuser=0&hl=en&entry=ttu
Reviews: 3 reviews",,095357 02975,,Naveens' Kitchen Veg (Owner),https://www.google.com/maps/contrib/105516736477881032459,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5FWHhcf8JjiIvz0qOmkxCZsjKI1iULv_wv__L7o0KsfIWe-_0aSC5ePUw8yKSziSexnU2pWt8nX4qnYiY_u7ssXgPSVXCxuY_HkJUBzQKpDwgJsEeGDKiwWYlJSIcSlvLiv9P=s1024,Chinese restaurant,Chinese restaurant,8 am-10 pm,,Open All Days,"5th Cross Rd, Vinayaka Layout, Govindaraja Nagar Ward, 2nd Stage, Naagarabhaavi, Bengaluru, Karnataka 560072","pudina, baby corn, manchurian, desi, hotel, palak, veg soup, pasta, nuggets, paneer",https://www.google.com/maps/place/Naveens%27+Kitchen+Veg/data=!4m7!3m6!1s0x3bae3d454e6dd815:0xa55e9f5f5496dc3e!8m2!3d12.9805395!4d77.5069353!16s%2Fg%2F11j1tg42b7!19sChIJFdhtTkU9rjsRPtyWVF-fXqU?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJ0Q1kkWMWrjsRguQE0mODx_Q,Imperial Restaurant,,,10846,3.7,"Name: Empire Restaurant Millers Road
Link: https://www.google.com/maps/search/Empire+Restaurant+Millers+Road/@12.9916605,77.5942938?authuser=0&hl=en&entry=ttu
Reviews: 14948 reviews

Name: Imperial Restaurant Mysore Road
Link: https://www.google.com/maps/search/Imperial+Restaurant+Mysore+Road/@12.953754799999999,77.54370829999999?authuser=0&hl=en&entry=ttu
Reviews: 9946 reviews

Name: Hotel Imperial
Link: https://www.google.com/maps/search/Hotel+Imperial/@12.9711894,77.60567879999999?authuser=0&hl=en&entry=ttu
Reviews: 8376 reviews

Name: IMPERIAL RESTAURANT
Link: https://www.google.com/maps/search/IMPERIAL+RESTAURANT/@12.936271,77.625011?authuser=0&hl=en&entry=ttu
Reviews: 2475 reviews

Name: Bangalore Thindies
Link: https://www.google.com/maps/search/Bangalore+Thindies/@12.981090799999999,77.6042289?authuser=0&hl=en&entry=ttu
Reviews: 692 reviews",https://imperialrestaurant.co/,096868 63638,,Imperial Restaurant (Owner),https://www.google.com/maps/contrib/100852288744095755087,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqwoycrsay1gJa6trCwkWaFU-tmaXsI7HHmcjn9F_3SNxvwcsOLDqC0BjiOLetT39cz0AD_YKDhDVs9wPxSh0Iny0udnJ1TYV3fa3RLlcA6pwfgcgfTMLcY2tzV4vxy10mSFgc=s1024,South Indian restaurant,"South Indian restaurant, Chinese restaurant, North Indian restaurant, Restaurant",7 am-2 am,,Open All Days,"42/5, Bowring Hospital Rd, opposite Busstand, Near Bowring Hospital Central Street, Sheshadripuram, Shivaji Nagar, Bengaluru, Karnataka 560001","grill chicken, shawarma, bus, ghee rice, mutton biryani, mayonnaise, grilled chicken, commercial street, thalassery biriyani, brain",https://www.google.com/maps/place/Imperial+Restaurant/data=!4m7!3m6!1s0x3bae166391640dd1:0xf4c78363d204e482!8m2!3d12.9820816!4d77.6031783!16s%2Fg%2F1tn0472q!19sChIJ0Q1kkWMWrjsRguQE0mODx_Q?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJ_x_iR3cWrjsRwrvKa9lpKMA,JW Kitchen,"Now order from Marriott on Wheels and enjoy scrumptious food in the comfort and safety of your home!
Treat yourself to appetizing international cuisine at JW Kitchen, our hotel's popular, all-day dining restaurant with extravagant buffets, expansive Sunday brunches and delectable a la carte options in the heart of Bangalore's energetic city center.",,3706,4.3,"Name: Shiro Bengaluru
Link: https://www.google.com/maps/search/Shiro+Bengaluru/@12.971651699999999,77.5959781?authuser=0&hl=en&entry=ttu
Reviews: 5444 reviews

Name: Cafe Noir
Link: https://www.google.com/maps/search/Cafe+Noir/@12.9717869,77.5960995?authuser=0&hl=en&entry=ttu
Reviews: 3277 reviews

Name: Lotus Pavilion, ITC Gardenia - Restaurants In Bengaluru
Link: https://www.google.com/maps/search/Lotus+Pavilion%2C+ITC+Gardenia+-+Restaurants+In+Bengaluru/@12.9670001,77.5957737?authuser=0&hl=en&entry=ttu
Reviews: 3110 reviews

Name: Spice Terrace
Link: https://www.google.com/maps/search/Spice+Terrace/@12.972144199999999,77.594923?authuser=0&hl=en&entry=ttu
Reviews: 2425 reviews

Name: The Raj Pavillion
Link: https://www.google.com/maps/search/The+Raj+Pavillion/@12.9940336,77.5855689?authuser=0&hl=en&entry=ttu
Reviews: 649 reviews",https://www.jwkitchenbengaluru.com/,088844 94037,,JW Kitchen (Owner),https://www.google.com/maps/contrib/103542984561046238091,https://lh3.googleusercontent.com/p/AF1QipMWzqpSsRy9MVX-kw1Z0HUshlOwcQixlXLGPseq=s1024,Fine dining restaurant,"Fine dining restaurant, Breakfast restaurant, Meal delivery, Takeout restaurant, Restaurant",6 am-11 pm,,Open All Days,"24/1, Vittal Mallya Rd, KG Halli, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001","buffet, spread, brunch, varieties, brand, dosa, non veg, flies, crowd, indian bread",https://www.google.com/maps/place/JW+Kitchen/data=!4m7!3m6!1s0x3bae167747e21fff:0xc02869d96bcabbc2!8m2!3d12.9720666!4d77.5948722!16s%2Fg%2F1q5bnqnvh!19sChIJ_x_iR3cWrjsRwrvKa9lpKMA?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJlZ2RuyoUrjsRVJE3jF7lfXg,Toast & Tonic Restaurant,Casual bar serving international gastropub cuisine and mixing classic cocktails.,,5495,4.6,"Name: The Only Place
Link: https://www.google.com/maps/search/The+Only+Place/@12.973234,77.60340169999999?authuser=0&hl=en&entry=ttu
Reviews: 8332 reviews

Name: Olive Beach
Link: https://www.google.com/maps/search/Olive+Beach/@12.966892,77.6080844?authuser=0&hl=en&entry=ttu
Reviews: 8205 reviews

Name: Spice Terrace
Link: https://www.google.com/maps/search/Spice+Terrace/@12.972144199999999,77.594923?authuser=0&hl=en&entry=ttu
Reviews: 2425 reviews

Name: Toast on Terrace
Link: https://www.google.com/maps/search/Toast+on+Terrace/@12.896777,77.570399?authuser=0&hl=en&entry=ttu
Reviews: 1342 reviews

Name: Day TONIC REAUSTRANT Bar &kitchen
Link: https://www.google.com/maps/search/Day+TONIC+REAUSTRANT+Bar+%26kitchen/@12.980977099999999,77.534566?authuser=0&hl=en&entry=ttu
Reviews: 138 reviews",,089767 33443,,Toast & Tonic Restaurant (Owner),https://www.google.com/maps/contrib/117731965424098680939,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqdboX6MaUp8JqmXpT3My3alOkPdKmT5X5KsalGJSnjlok5BiJcy79UdJsq4lqf7O1sG_fuC1aTBTK6npbqXqcckTwbY736aQyc32Cxj_XfHtTrBWDK76Fu_LyCJfA2MiwmDhKxcg=s1024,Restaurant,"Restaurant, Bar, Dessert restaurant, European restaurant","12-4 pm, 7 pm-12 am",,Open All Days,"14/1, Wood St, Ashok Nagar, Bengaluru, Karnataka 560025","cocktails, gin and tonic, flatbread, european food, jaggery, shrimp tempura, mushroom toast, soft shell crab, jackfruit tacos, cheese platter",https://www.google.com/maps/place/Toast+%26+Tonic+Restaurant/data=!4m7!3m6!1s0x3bae142abb919d95:0x787de55e8c379154!8m2!3d12.9669028!4d77.6087806!16s%2Fg%2F11cjvy5vrg!19sChIJlZ2RuyoUrjsRVJE3jF7lfXg?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJp-39PW0WrjsRSoLYa6Mapk0,One Atria Cafe,Informal eatery in the Radisson Blu Atria Bengaluru hotel offering international fare & pool views.,,555,4.2,"Name: JW Kitchen
Link: https://www.google.com/maps/search/JW+Kitchen/@12.9720666,77.5948722?authuser=0&hl=en&entry=ttu
Reviews: 3706 reviews

Name: b Cafe
Link: https://www.google.com/maps/search/b+Caf%C3%A9/@12.991881999999999,77.5882273?authuser=0&hl=en&entry=ttu
Reviews: 571 reviews

Name: The Market
Link: https://www.google.com/maps/search/The+Market/@12.9681906,77.6012736?authuser=0&hl=en&entry=ttu
Reviews: 452 reviews

Name: Zodiac
Link: https://www.google.com/maps/search/Zodiac/@12.9896827,77.5947982?authuser=0&hl=en&entry=ttu
Reviews: 197 reviews

Name: Tijouri
Link: https://www.google.com/maps/search/Tijouri/@12.9801516,77.58620549999999?authuser=0&hl=en&entry=ttu
Reviews: 131 reviews",https://www.radissonhotels.com/en-us/hotels/radisson-blu-bengaluru-atria/restaurant-bar,080 2220 5205,,One Atria Cafe (Owner),https://www.google.com/maps/contrib/113801582263714034966,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrRaqqfS9YovS-alT2EV9u6BFUc0OY2xtFN-6NLvdVDC3beD5wSFWIZonKe11FNdO2aG7wR0hJiweCSevUMRBureHJO9o3xLVDGhQazFoVHOBGkiEKVrrmgDA07v8lRP5_4SD8=s1024,Buffet restaurant,"Buffet restaurant, Breakfast restaurant","6:30-10:30 am, 12:30-3 pm, 7-10:30 pm",,Open All Days,"1, Palace Rd, Ambedkar Veedhi, Bengaluru, Karnataka 560001","spread, hospitality, chef, money, hotel, beauty, starters, main course, brunch, food quality",https://www.google.com/maps/place/One+Atria+Cafe/data=!4m7!3m6!1s0x3bae166d3dfdeda7:0x4da61aa36bd8824a!8m2!3d12.9798832!4d77.5863082!16s%2Fg%2F11g6ht3dfy!19sChIJp-39PW0WrjsRSoLYa6Mapk0?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJYTZqxO09rjsRNghCRQUplz4,1947 Restaurant,"1947 brings together the most beautiful element of the Indian freedom and authentic
vegetarian Indian cuisine.
The food is sophisticated and dramatic. Without overpowering the palate....
Our focus is on the integrity of flavour allowing the food to speak for itself.

Currently running 5 successful outlets Bangalore and one outlet in Chennai:

1.BANSHANKRI / PADMANABNAGAR
#296, Ram Towers, 2nd Floor, 100ft Fing Road,
Banashankari 3rd State, 4th Phase
(Near Devegowda Petrol Bunk),
Bangalore - 560085.Tel: 080-26791213

2. RAJARAJESHWARI NAGAR
#292A, 12th Cross, Ideal Homes Township,
Rajarajeshwarinagar,Bangalore - 560098.
Tel: 080- 28605666

3. JAYANAGAR
The High Street #52,
5th Floor,11th Main, 4th Block
Jayanagar. Bnagalore - 560011
Tel: 0",,5436,4.1,"Name: Empire Restaurant Rajajinagar
Link: https://www.google.com/maps/search/Empire+Restaurant+Rajajinagar/@12.997613399999999,77.54667479999999?authuser=0&hl=en&entry=ttu
Reviews: 24143 reviews

Name: 1947 Restaurant RR Nagar
Link: https://www.google.com/maps/search/1947+Restaurant+RR+Nagar/@12.926075899999999,77.5162514?authuser=0&hl=en&entry=ttu
Reviews: 6331 reviews

Name: The Higher Taste Restaurant
Link: https://www.google.com/maps/search/The+Higher+Taste+Restaurant/@13.0093447,77.55132449999999?authuser=0&hl=en&entry=ttu
Reviews: 2190 reviews

Name: Swagat Restaurant
Link: https://www.google.com/maps/search/Swagat+Restaurant/@12.9894094,77.5540537?authuser=0&hl=en&entry=ttu
Reviews: 723 reviews",,080 4132 1947,,1947 Restaurant (Owner),https://www.google.com/maps/contrib/112796759490782906840,https://lh3.googleusercontent.com/p/AF1QipMEC3fAEbpSBgQH0jlCvGouDtopWIETZXOc1OrI=s1024,North Indian restaurant,"North Indian restaurant, Buffet restaurant, Chinese restaurant, Vegetarian restaurant","12-3 pm, 7-10 pm",,Open All Days,"Bindu Galaxy, 5, 2, 1st Main Rd, Rajajinagar, Bengaluru, Karnataka 560010","buffet, starters, varieties, ala carte, spread, music, pasta, baby corn, paneer ghee roast, avg",https://www.google.com/maps/place/1947+Restaurant/data=!4m7!3m6!1s0x3bae3dedc46a3661:0x3e97290545420836!8m2!3d12.9835657!4d77.5487679!16s%2Fg%2F12hrqxv6d!19sChIJYTZqxO09rjsRNghCRQUplz4?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJVbe_KylprjsREFDPNebaZOQ,Salvadores Fine Dining,"Sophisticated fine dining with an eclectic menu
Dress Code applicable -
- COLLARLESS SHIRTS NOT PERMITTED
- SHORTS/BERMUDAS NOT PERMITTED
- FLIP FLOPS/SLIPPERS/SANDALS/THONGS NOT PERMITTED
- CAPS, HATS OR ANY HEADGEAR, UNLESS DICTATED BY RELIGOUS NORMS, NOT PERMITTED",,1249,4.3,"Name: Olive Beach
Link: https://www.google.com/maps/search/Olive+Beach/@12.966892,77.6080844?authuser=0&hl=en&entry=ttu
Reviews: 8205 reviews

Name: Karavalli - Vivanta Bengaluru, Residency Road
Link: https://www.google.com/maps/search/Karavalli+-+Vivanta+Bengaluru%2C+Residency+Road/@12.972447299999999,77.6086535?authuser=0&hl=en&entry=ttu
Reviews: 4764 reviews

Name: Lotus Pavilion, ITC Gardenia - Restaurants In Bengaluru
Link: https://www.google.com/maps/search/Lotus+Pavilion%2C+ITC+Gardenia+-+Restaurants+In+Bengaluru/@12.9670001,77.5957737?authuser=0&hl=en&entry=ttu
Reviews: 3110 reviews

Name: Spice Terrace
Link: https://www.google.com/maps/search/Spice+Terrace/@12.972144199999999,77.594923?authuser=0&hl=en&entry=ttu
Reviews: 2425 reviews

Name: LUPA
Link: https://www.google.com/maps/search/LUPA/@12.975749,77.604619?authuser=0&hl=en&entry=ttu
Reviews: 1119 reviews",,080 2558 4076,,Salvadores Fine Dining (Owner),https://www.google.com/maps/contrib/115895759737456402858,https://lh3.googleusercontent.com/p/AF1QipN8BZnITblbkm4pnh899KeUzBQHJgghDzX3r7fH=s1024,Fine dining restaurant,"Fine dining restaurant, French restaurant, Italian restaurant, Mediterranean restaurant, Restaurant, Wine bar",11:30 am-11 pm,,Open All Days,"5th Floor, Bangalore Central Mall, Residency Rd, Ashok Nagar, Bengaluru, Karnataka 560025","italian, tiramisu, mall, mediterranean, terrace, tenderloin, bread basket, building, tres leches, plating",https://www.google.com/maps/place/Salvadores+Fine+Dining/data=!4m7!3m6!1s0x3bae69292bbfb755:0xe464dae635cf5010!8m2!3d12.9733777!4d77.6112218!16s%2Fg%2F11gglrywf2!19sChIJVbe_KylprjsREFDPNebaZOQ?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJyUumo5wWrjsRHLBqk6Vi9XI,Yauatcha Bengaluru,"An award-winning dim sum teahouse from London offering contemporary Cantonese dim sum, patisserie and an extensive range of tea, wine and cocktails.",,2850,4.4,"Name: The Fatty Bao
Link: https://www.google.com/maps/search/The+Fatty+Bao/@12.970512099999999,77.64528349999999?authuser=0&hl=en&entry=ttu
Reviews: 6640 reviews

Name: Lotus Pavilion, ITC Gardenia - Restaurants In Bengaluru
Link: https://www.google.com/maps/search/Lotus+Pavilion%2C+ITC+Gardenia+-+Restaurants+In+Bengaluru/@12.9670001,77.5957737?authuser=0&hl=en&entry=ttu
Reviews: 3110 reviews

Name: Bangalore Mandarin
Link: https://www.google.com/maps/search/Bangalore+Mandarin/@12.977816599999999,77.6364452?authuser=0&hl=en&entry=ttu
Reviews: 2587 reviews

Name: Memories of China
Link: https://www.google.com/maps/search/Memories+of+China/@12.9732604,77.6198154?authuser=0&hl=en&entry=ttu
Reviews: 509 reviews",https://yauatcha.com/bengaluru/,092222 22800,,Yauatcha Bengaluru (Owner),https://www.google.com/maps/contrib/104395224983568776791,https://lh3.googleusercontent.com/p/AF1QipObysSZ47gDbwU2H9HINiFDW1CTxAeZmMEdFec=s1024,Cantonese restaurant,"Cantonese restaurant, Asian restaurant, Chinese restaurant, Chinese tea house, Cocktail bar, Dim sum restaurant, Fine dining restaurant, Patisserie, Restaurant",12-10:30 pm,,Open All Days,"Level 5, Lido Mall, 1 Mg, Mahatma Gandhi Rd, Halasuru, Someshwarpura, Halasuru, Bengaluru, Karnataka 560001","asian food, desert, raspberry, fine dining, crispy prawn, hazelnut, mocktails, chocolate mousse, hakka noodles, indian chinese",https://www.google.com/maps/place/Yauatcha+Bengaluru/data=!4m7!3m6!1s0x3bae169ca3a64bc9:0x72f562a5936ab01c!8m2!3d12.9732218!4d77.620367!16s%2Fg%2F1pzv40bw3!19sChIJyUumo5wWrjsRHLBqk6Vi9XI?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJ7SAN3KUVrjsRgTNGHhjN01g,Fia's Lounge - Authentic Parsi Cuisine - Bangalore,"A Dream Fulfilled at 62

Step into a journey of rich Persian flavors with Chef Fia, winner of the 'Best Chef-Led Restaurant' award, as she brings her passion to life at Fia's Lounge -- a one-of-a-kind, aesthetically designed fine-dining space celebrating authentic Parsi cuisine.

From a zero-waste kitchen to wholesome, comforting Parsi Bhonu served with care, warmth, and love -- every meal at Fia's promises to leave you with a full heart and a happy tummy.

 Rated among the Best Parsi Food Restaurants in India
 India's only premium Parsi fine-dining destination

Come experience the true essence of Parsi culture, its treasured recipes, and the magic of Fia's personal touch.

FIA'S LOUNGE -- Where excellence in food and hospitality isn't just",,484,4.6,"Name: Hotel Fanoos
Link: https://www.google.com/maps/search/Hotel+Fanoos/@12.9645418,77.6064884?authuser=0&hl=en&entry=ttu
Reviews: 6245 reviews

Name: SodaBottleOpenerWala
Link: https://www.google.com/maps/search/SodaBottleOpenerWala/@12.9706806,77.5975278?authuser=0&hl=en&entry=ttu
Reviews: 6068 reviews

Name: Cafe Mor'ish
Link: https://www.google.com/maps/search/Cafe+Mor'ish/@12.965968000000002,77.6036396?authuser=0&hl=en&entry=ttu
Reviews: 918 reviews

Name: Parsi Kitchen Bites
Link: https://www.google.com/maps/search/Parsi+Kitchen+Bites/@12.9836113,77.59743809999999?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews",http://www.fiaslounge.com/,096060 23455,,Fia's Lounge - Authentic Parsi Cuisine - Bangalore (Owner),https://www.google.com/maps/contrib/104076112909279720494,https://lh3.googleusercontent.com/p/AF1QipOYgdohmjN4U_m1h2CQPME1lBl47FVmjW_NW7Nh=s1024,Parsi restaurant,"Parsi restaurant, Fine dining restaurant, Lounge",11 am-11 pm,,Open All Days,"G1-G5, GROUND FLOOR, Richmond Towers, 12, Richmond Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025","parsi cuisine, lagan nu custard, berry pulao, patra ni machhi, mutton dhansak, sali boti, farcha, raspberry, veg dhansak, cutlets",https://www.google.com/maps/place/Fia%E2%80%99s+Lounge+-+Authentic+Parsi+Cuisine+-+Bangalore/data=!4m7!3m6!1s0x3bae15a5dc0d20ed:0x58d3cd181e463381!8m2!3d12.9658169!4d77.6028135!16s%2Fg%2F11n2txllv5!19sChIJ7SAN3KUVrjsRgTNGHhjN01g?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJK36eIPYXrjsRQvk1ADiB_Kw,Restaurant Chef Pillai Brigade Road,"Experience the culinary artistry of Chef Suresh Pillai at Restaurant Chef Pillai Brigade Road, a premier fine dining destination in Bangalore. Discover reimagined Kerala cuisine, presented with modern flair in an elegant and refined setting. A seamless blend of authenticity, impeccable service, and stylish ambiance makes it ideal for both casual gatherings and luxurious evenings. Loved by food enthusiasts across Bengaluru, Restaurant Chef Pillai offers a delectable mix of Indian and Chinese flavors, solidifying its place as a must-visit spot on the city's vibrant culinary scene.",,1481,4.2,"Name: Restaurant Chef Pillai Whitefield Bangalore
Link: https://www.google.com/maps/search/Restaurant+Chef+Pillai+Whitefield+Bangalore/@12.9949996,77.69745189999999?authuser=0&hl=en&entry=ttu
Reviews: 6854 reviews

Name: Ebony
Link: https://www.google.com/maps/search/Ebony/@12.9754955,77.60512659999999?authuser=0&hl=en&entry=ttu
Reviews: 6109 reviews

Name: Kaippunnyam Kerala Restaurant
Link: https://www.google.com/maps/search/Kaippunnyam+Kerala+Restaurant/@12.9707052,77.60661689999999?authuser=0&hl=en&entry=ttu
Reviews: 1176 reviews

Name: Kerala Pavilion Restaurant, MG Road
Link: https://www.google.com/maps/search/Kerala+Pavilion+Restaurant%2C+MG+Road/@12.9723371,77.61838879999999?authuser=0&hl=en&entry=ttu
Reviews: 503 reviews

Name: Kerala cafe
Link: https://www.google.com/maps/search/Kerala+caf%C3%A9/@12.973563599999999,77.6079039?authuser=0&hl=en&entry=ttu
Reviews: 3 reviews",http://chefpillai.com/,089432 50000,,Restaurant Chef Pillai Brigade Road (Owner),https://www.google.com/maps/contrib/109009657799419140626,https://lh3.googleusercontent.com/p/AF1QipMF26Tl-HYCQnVJYHs2fjEZ3fWP_Qx2ycjZQpgO=s1024,Kerala restaurant,"Kerala restaurant, Chinese restaurant, Family restaurant, Fine dining restaurant, Indian restaurant, Non Vegetarian Restaurant, North Indian restaurant, South Indian restaurant",7 am-11:45 pm,,Open All Days,"IRIS BUISNESS HOTEL, BRIGADE 70, 70, beside Brigade Road, next to Decathlon, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025","cheesecake, nirvana, manga, inji puli, seer fish, palada, pani puri, unniyappam, chicken wings, valet parking",https://www.google.com/maps/place/Restaurant+Chef+Pillai+Brigade+Road/data=!4m7!3m6!1s0x3bae17f6209e7e2b:0xacfc81380035f942!8m2!3d12.9707621!4d77.6070314!16s%2Fg%2F11y1c156hy!19sChIJK36eIPYXrjsRQvk1ADiB_Kw?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJa0IGf549rjsRut6nFOHdOWQ,Shree Annapoorneshwari Halli Mane Upahara,,,251,4.4,"Name: Sree Krishna Upahara
Link: https://www.google.com/maps/search/Sree+Krishna+Upahara/@12.9833456,77.4859812?authuser=0&hl=en&entry=ttu
Reviews: 2759 reviews

Name: Halli mane thindi oota
Link: https://www.google.com/maps/search/Halli+mane+thindi+oota/@12.9834123,77.4754636?authuser=0&hl=en&entry=ttu
Reviews: 27 reviews",,091642 93677,1,Shree Annapoorneshwari Halli Mane Upahara (Owner),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrRtkE8o72PEmST0fHVbPnuj-SPYOqNzJlHSGjfhoi0A5CriAAL_ipuQ7Y7MdJTb2C3n5SBjMyL85uQvxJ4ZBUReK5KGwuKb_5q-sj8nfaXQ8Avjw08fFyiiW6w-jhNApdAnLsv=s1024,South Indian restaurant,South Indian restaurant,8 am-8 pm,,Sunday,"XFJH+X6C, IInd Phase, Bharat Nagar, Bengaluru, Karnataka 560091","price, breakfast, mudde, chapati, ragi",https://www.google.com/maps/place/Shree+Annapoorneshwari+Halli+Mane+Upahara/data=!4m7!3m6!1s0x3bae3d9e7f06426b:0x6439dde114a7deba!8m2!3d12.9826367!4d77.4780683!16s%2Fg%2F11t3dtvsyk!19sChIJa0IGf549rjsRut6nFOHdOWQ?authuser=0&hl=en&rclk=1,resturants in bangalore
